"V1","V2","V3","V4","V5"
"21","2011","New York, NY, USA","23","26"
"21","2011","New York, NY, USA","26","30"
"21","2011","New York, NY, USA","27","33"
"22","2011","New York, NY, USA","26","30"
"23","2011","New York, NY, USA","28","33"
"21","2011","New York, NY, USA","24","28"
"21","2011","New York, NY, USA","27","33"
"20","2011","New York, NY, USA","24","28"
"22","2011","New York, NY, USA","27","31"
"25","2011","New York, NY, USA","31","37"
"21","2011","New York, NY, USA","27","32"
"19","2011","New York, NY, USA","24","29"
"20","2011","New York, NY, USA","25","30"
"21","2011","New York, NY, USA","26","32"
"21","2011","New York, NY, USA","26","31"
"22","2011","New York, NY, USA","28","34"
"24","2011","New York, NY, USA","29","34"
"23","2011","New York, NY, USA","26","29"
"23","2011","New York, NY, USA","27","31"
"24","2011","New York, NY, USA","32","39"
"26","2011","New York, NY, USA","33","39"
"24","2011","New York, NY, USA","29","34"
"21","2011","New York, NY, USA","24","27"
"21","2011","New York, NY, USA","26","31"
"21","2011","New York, NY, USA","26","31"
"21","2011","New York, NY, USA","26","30"
"22","2011","New York, NY, USA","25","28"
"24","2011","New York, NY, USA","29","34"
"22","2011","New York, NY, USA","27","32"
"22","2011","New York, NY, USA","27","31"
"23","2011","New York, NY, USA","28","33"
"20","2011","New York, NY, USA","24","29"
"21","2011","New York, NY, USA","24","27"
"21","2011","New York, NY, USA","24","28"
"22","2011","New York, NY, USA","25","28"
"23","2011","New York, NY, USA","27","31"
"23","2011","New York, NY, USA","28","33"
"23","2011","New York, NY, USA","26","28"
"22","2011","New York, NY, USA","27","31"
"21","2011","New York, NY, USA","25","29"
"18","2011","New York, NY, USA","24","29"
"19","2011","New York, NY, USA","24","29"
"20","2011","New York, NY, USA","22","24"
"21","2011","New York, NY, USA","24","27"
"19","2011","New York, NY, USA","23","27"
"19","2011","New York, NY, USA","24","28"
"21","2011","New York, NY, USA","24","27"
"19","2011","New York, NY, USA","24","28"
"19","2011","New York, NY, USA","23","28"
"22","2011","New York, NY, USA","25","28"
"20","2011","New York, NY, USA","24","27"
"17","2011","New York, NY, USA","22","27"
"18","2011","New York, NY, USA","22","26"
"22","2011","New York, NY, USA","24","27"
"21","2011","New York, NY, USA","25","28"
"23","2011","New York, NY, USA","24","26"
"18","2011","New York, NY, USA","22","24"
"16","2011","New York, NY, USA","21","26"
"17","2011","New York, NY, USA","22","28"
"18","2011","New York, NY, USA","23","28"
"19","2011","New York, NY, USA","23","27"
"17","2011","New York, NY, USA","21","24"
"18","2011","New York, NY, USA","22","26"
"21","2011","New York, NY, USA","24","27"
"22","2011","New York, NY, USA","24","26"
"17","2011","New York, NY, USA","20","23"
"17","2011","New York, NY, USA","20","22"
"18","2011","New York, NY, USA","23","27"
"19","2011","New York, NY, USA","25","30"
"20","2011","New York, NY, USA","24","27"
"17","2011","New York, NY, USA","19","21"
"19","2011","New York, NY, USA","22","26"
"19","2011","New York, NY, USA","23","27"
