"V1","V2","V3","V4","V5"
"19","2011","Knoxville, TN, USA","24","28"
"16","2011","Knoxville, TN, USA","23","31"
"17","2011","Knoxville, TN, USA","26","34"
"20","2011","Knoxville, TN, USA","27","34"
"21","2011","Knoxville, TN, USA","27","33"
"19","2011","Knoxville, TN, USA","27","34"
"22","2011","Knoxville, TN, USA","28","33"
"21","2011","Knoxville, TN, USA","27","32"
"17","2011","Knoxville, TN, USA","24","32"
"16","2011","Knoxville, TN, USA","25","34"
"21","2011","Knoxville, TN, USA","29","36"
"22","2011","Knoxville, TN, USA","29","36"
"21","2011","Knoxville, TN, USA","26","31"
"17","2011","Knoxville, TN, USA","24","31"
"15","2011","Knoxville, TN, USA","23","31"
"17","2011","Knoxville, TN, USA","26","34"
"19","2011","Knoxville, TN, USA","27","34"
"20","2011","Knoxville, TN, USA","28","36"
"21","2011","Knoxville, TN, USA","29","37"
"21","2011","Knoxville, TN, USA","29","37"
"20","2011","Knoxville, TN, USA","26","31"
"17","2011","Knoxville, TN, USA","19","22"
"17","2011","Knoxville, TN, USA","21","24"
"16","2011","Knoxville, TN, USA","18","21"
"14","2011","Knoxville, TN, USA","18","21"
"14","2011","Knoxville, TN, USA","18","23"
"11","2011","Knoxville, TN, USA","19","27"
"13","2011","Knoxville, TN, USA","21","28"
"15","2011","Knoxville, TN, USA","22","29"
"15","2011","Knoxville, TN, USA","23","30"
"14","2011","Knoxville, TN, USA","23","31"
"14","2011","Knoxville, TN, USA","18","21"
"12","2011","Knoxville, TN, USA","16","19"
"14","2011","Knoxville, TN, USA","20","25"
"15","2011","Knoxville, TN, USA","21","27"
"16","2011","Knoxville, TN, USA","20","23"
"17","2011","Knoxville, TN, USA","22","26"
"19","2011","Knoxville, TN, USA","24","28"
"19","2011","Knoxville, TN, USA","23","27"
"16","2011","Knoxville, TN, USA","20","23"
"15","2011","Knoxville, TN, USA","20","25"
"12","2011","Knoxville, TN, USA","21","28"
"18","2011","Knoxville, TN, USA","24","29"
"14","2011","Knoxville, TN, USA","19","23"
"12","2011","Knoxville, TN, USA","19","26"
"16","2011","Knoxville, TN, USA","21","26"
"11","2011","Knoxville, TN, USA","16","21"
"8","2011","Knoxville, TN, USA","11","14"
"7","2011","Knoxville, TN, USA","12","17"
"3","2011","Knoxville, TN, USA","12","21"
"6","2011","Knoxville, TN, USA","16","24"
"9","2011","Knoxville, TN, USA","18","27"
"10","2011","Knoxville, TN, USA","19","28"
"11","2011","Knoxville, TN, USA","19","27"
"9","2011","Knoxville, TN, USA","17","25"
"11","2011","Knoxville, TN, USA","16","21"
"15","2011","Knoxville, TN, USA","21","26"
"15","2011","Knoxville, TN, USA","17","19"
"14","2011","Knoxville, TN, USA","17","20"
"15","2011","Knoxville, TN, USA","18","21"
"12","2011","Knoxville, TN, USA","17","23"
"10","2011","Knoxville, TN, USA","16","21"
"7","2011","Knoxville, TN, USA","16","26"
"14","2011","Knoxville, TN, USA","21","27"
"12","2011","Knoxville, TN, USA","20","28"
"7","2011","Knoxville, TN, USA","12","17"
"6","2011","Knoxville, TN, USA","9","11"
"6","2011","Knoxville, TN, USA","11","16"
"2","2011","Knoxville, TN, USA","10","18"
"3","2011","Knoxville, TN, USA","11","19"
"8","2011","Knoxville, TN, USA","15","22"
"7","2011","Knoxville, TN, USA","16","24"
"8","2011","Knoxville, TN, USA","16","24"
"10","2011","Knoxville, TN, USA","14","18"
"5","2011","Knoxville, TN, USA","8","10"
"3","2011","Knoxville, TN, USA","8","13"
"1","2011","Knoxville, TN, USA","8","16"
"2","2011","Knoxville, TN, USA","8","15"
"-1","2011","Knoxville, TN, USA","9","18"
"2","2011","Knoxville, TN, USA","11","19"
"2","2011","Knoxville, TN, USA","10","18"
"6","2011","Knoxville, TN, USA","10","13"
"0","2011","Knoxville, TN, USA","9","17"
"0","2011","Knoxville, TN, USA","9","17"
"2","2011","Knoxville, TN, USA","12","21"
"3","2011","Knoxville, TN, USA","13","22"
"6","2011","Knoxville, TN, USA","13","20"
"4","2011","Knoxville, TN, USA","8","12"
"-3","2011","Knoxville, TN, USA","4","10"
"-1","2011","Knoxville, TN, USA","8","17"
"7","2011","Knoxville, TN, USA","13","19"
"17","2011","Knoxville, TN, USA","20","22"
"17","2011","Knoxville, TN, USA","19","22"
"11","2011","Knoxville, TN, USA","16","21"
"-1","2011","Knoxville, TN, USA","5","11"
"-3","2011","Knoxville, TN, USA","4","12"
"-1","2011","Knoxville, TN, USA","9","18"
"10","2011","Knoxville, TN, USA","14","19"
"14","2011","Knoxville, TN, USA","17","19"
"12","2011","Knoxville, TN, USA","18","24"
"6","2011","Knoxville, TN, USA","11","16"
"0","2011","Knoxville, TN, USA","8","16"
"-1","2011","Knoxville, TN, USA","8","17"
"3","2011","Knoxville, TN, USA","11","18"
"14","2011","Knoxville, TN, USA","17","19"
"4","2011","Knoxville, TN, USA","10","16"
"3","2011","Knoxville, TN, USA","4","6"
"0","2011","Knoxville, TN, USA","3","7"
"-3","2011","Knoxville, TN, USA","4","12"
"-3","2011","Knoxville, TN, USA","6","14"
"-1","2011","Knoxville, TN, USA","7","14"
"-1","2011","Knoxville, TN, USA","9","19"
"8","2011","Knoxville, TN, USA","15","22"
"11","2011","Knoxville, TN, USA","13","16"
"1","2011","Knoxville, TN, USA","6","11"
"-3","2011","Knoxville, TN, USA","3","8"
"-3","2011","Knoxville, TN, USA","3","10"
"-1","2011","Knoxville, TN, USA","3","6"
"-4","2011","Knoxville, TN, USA","3","9"
"-1","2011","Knoxville, TN, USA","6","13"
"7","2011","Knoxville, TN, USA","10","13"
"5","2011","Knoxville, TN, USA","12","19"
"7","2011","Knoxville, TN, USA","14","20"
"5","2011","Knoxville, TN, USA","9","14"
"-1","2011","Knoxville, TN, USA","3","7"
"-3","2011","Knoxville, TN, USA","3","9"
"-2","2011","Knoxville, TN, USA","6","13"
"3","2011","Knoxville, TN, USA","9","14"
"9","2011","Knoxville, TN, USA","14","18"
"8","2011","Knoxville, TN, USA","13","17"
"6","2011","Knoxville, TN, USA","8","10"
"2","2011","Knoxville, TN, USA","6","8"
"1","2011","Knoxville, TN, USA","6","10"
"-3","2011","Knoxville, TN, USA","3","8"
"3","2011","Knoxville, TN, USA","6","9"
"0","2011","Knoxville, TN, USA","4","8"
"-2","2011","Knoxville, TN, USA","5","12"
"4","2011","Knoxville, TN, USA","11","17"
"4","2011","Knoxville, TN, USA","9","14"
"2","2012","Knoxville, TN, USA","9","17"
"-4","2012","Knoxville, TN, USA","1","5"
"-6","2012","Knoxville, TN, USA","-3","-1"
"-8","2012","Knoxville, TN, USA","0","8"
"-1","2012","Knoxville, TN, USA","5","11"
"-2","2012","Knoxville, TN, USA","7","16"
"11","2012","Knoxville, TN, USA","13","16"
"7","2012","Knoxville, TN, USA","9","12"
"7","2012","Knoxville, TN, USA","9","11"
"7","2012","Knoxville, TN, USA","9","11"
"8","2012","Knoxville, TN, USA","11","14"
"-2","2012","Knoxville, TN, USA","5","12"
"-5","2012","Knoxville, TN, USA","-3","-1"
"-5","2012","Knoxville, TN, USA","1","6"
"-3","2012","Knoxville, TN, USA","2","7"
"-3","2012","Knoxville, TN, USA","6","13"
"6","2012","Knoxville, TN, USA","11","16"
"-2","2012","Knoxville, TN, USA","2","6"
"-5","2012","Knoxville, TN, USA","1","7"
"1","2012","Knoxville, TN, USA","6","9"
"5","2012","Knoxville, TN, USA","9","13"
"6","2012","Knoxville, TN, USA","9","12"
"10","2012","Knoxville, TN, USA","14","18"
"3","2012","Knoxville, TN, USA","9","14"
"1","2012","Knoxville, TN, USA","9","17"
"8","2012","Knoxville, TN, USA","13","18"
"3","2012","Knoxville, TN, USA","9","15"
"-1","2012","Knoxville, TN, USA","6","12"
"-4","2012","Knoxville, TN, USA","3","10"
"-1","2012","Knoxville, TN, USA","7","14"
"-1","2012","Knoxville, TN, USA","9","18"
"9","2012","Knoxville, TN, USA","11","12"
"8","2012","Knoxville, TN, USA","13","17"
"4","2012","Knoxville, TN, USA","9","15"
"7","2012","Knoxville, TN, USA","9","10"
"6","2012","Knoxville, TN, USA","11","15"
"3","2012","Knoxville, TN, USA","7","12"
"-2","2012","Knoxville, TN, USA","6","13"
"3","2012","Knoxville, TN, USA","7","10"
"0","2012","Knoxville, TN, USA","4","8"
"-2","2012","Knoxville, TN, USA","3","7"
"-6","2012","Knoxville, TN, USA","-1","3"
"-9","2012","Knoxville, TN, USA","-3","2"
"-8","2012","Knoxville, TN, USA","-1","6"
"3","2012","Knoxville, TN, USA","6","8"
"2","2012","Knoxville, TN, USA","8","14"
"8","2012","Knoxville, TN, USA","12","15"
"6","2012","Knoxville, TN, USA","11","15"
"4","2012","Knoxville, TN, USA","11","17"
"1","2012","Knoxville, TN, USA","6","10"
"-1","2012","Knoxville, TN, USA","6","11"
"-1","2012","Knoxville, TN, USA","8","16"
"3","2012","Knoxville, TN, USA","9","15"
"12","2012","Knoxville, TN, USA","18","24"
"4","2012","Knoxville, TN, USA","13","21"
"-2","2012","Knoxville, TN, USA","4","11"
"-3","2012","Knoxville, TN, USA","6","15"
"4","2012","Knoxville, TN, USA","11","18"
"3","2012","Knoxville, TN, USA","12","21"
"14","2012","Knoxville, TN, USA","18","21"
"8","2012","Knoxville, TN, USA","14","20"
"8","2012","Knoxville, TN, USA","15","22"
"6","2012","Knoxville, TN, USA","10","14"
"1","2012","Knoxville, TN, USA","5","8"
"1","2012","Knoxville, TN, USA","6","10"
"-3","2012","Knoxville, TN, USA","7","18"
"3","2012","Knoxville, TN, USA","12","20"
"10","2012","Knoxville, TN, USA","16","21"
"5","2012","Knoxville, TN, USA","9","14"
"1","2012","Knoxville, TN, USA","9","17"
"1","2012","Knoxville, TN, USA","11","21"
"12","2012","Knoxville, TN, USA","16","19"
"14","2012","Knoxville, TN, USA","19","24"
"11","2012","Knoxville, TN, USA","19","26"
"12","2012","Knoxville, TN, USA","20","28"
"12","2012","Knoxville, TN, USA","19","25"
"12","2012","Knoxville, TN, USA","18","24"
"15","2012","Knoxville, TN, USA","21","27"
"13","2012","Knoxville, TN, USA","21","28"
"14","2012","Knoxville, TN, USA","22","29"
"13","2012","Knoxville, TN, USA","21","28"
"13","2012","Knoxville, TN, USA","20","27"
"16","2012","Knoxville, TN, USA","19","23"
"13","2012","Knoxville, TN, USA","17","19"
"9","2012","Knoxville, TN, USA","16","22"
"12","2012","Knoxville, TN, USA","18","24"
"9","2012","Knoxville, TN, USA","17","24"
"12","2012","Knoxville, TN, USA","19","25"
"14","2012","Knoxville, TN, USA","21","26"
"13","2012","Knoxville, TN, USA","19","25"
"14","2012","Knoxville, TN, USA","18","22"
"11","2012","Knoxville, TN, USA","18","24"
"14","2012","Knoxville, TN, USA","21","28"
"14","2012","Knoxville, TN, USA","21","28"
"13","2012","Knoxville, TN, USA","20","27"
"12","2012","Knoxville, TN, USA","19","25"
"10","2012","Knoxville, TN, USA","15","19"
"6","2012","Knoxville, TN, USA","14","22"
"8","2012","Knoxville, TN, USA","16","23"
"6","2012","Knoxville, TN, USA","14","22"
"8","2012","Knoxville, TN, USA","14","20"
"2","2012","Knoxville, TN, USA","8","15"
"1","2012","Knoxville, TN, USA","9","17"
"2","2012","Knoxville, TN, USA","11","21"
"7","2012","Knoxville, TN, USA","17","26"
"10","2012","Knoxville, TN, USA","19","27"
"17","2012","Knoxville, TN, USA","22","27"
"13","2012","Knoxville, TN, USA","18","22"
"12","2012","Knoxville, TN, USA","14","16"
"11","2012","Knoxville, TN, USA","17","23"
"11","2012","Knoxville, TN, USA","17","24"
"13","2012","Knoxville, TN, USA","17","21"
"7","2012","Knoxville, TN, USA","11","13"
"4","2012","Knoxville, TN, USA","10","15"
"3","2012","Knoxville, TN, USA","11","18"
"9","2012","Knoxville, TN, USA","18","27"
"15","2012","Knoxville, TN, USA","18","22"
"15","2012","Knoxville, TN, USA","20","24"
"13","2012","Knoxville, TN, USA","21","28"
"15","2012","Knoxville, TN, USA","22","29"
"16","2012","Knoxville, TN, USA","23","30"
"18","2012","Knoxville, TN, USA","24","31"
"21","2012","Knoxville, TN, USA","26","31"
"18","2012","Knoxville, TN, USA","24","31"
"18","2012","Knoxville, TN, USA","23","28"
"19","2012","Knoxville, TN, USA","23","27"
"17","2012","Knoxville, TN, USA","23","29"
"17","2012","Knoxville, TN, USA","22","28"
"19","2012","Knoxville, TN, USA","23","27"
"16","2012","Knoxville, TN, USA","19","22"
"9","2012","Knoxville, TN, USA","16","22"
"8","2012","Knoxville, TN, USA","17","24"
"12","2012","Knoxville, TN, USA","18","24"
"16","2012","Knoxville, TN, USA","18","19"
"16","2012","Knoxville, TN, USA","20","24"
"16","2012","Knoxville, TN, USA","21","26"
"13","2012","Knoxville, TN, USA","21","27"
"13","2012","Knoxville, TN, USA","21","29"
"14","2012","Knoxville, TN, USA","22","28"
"16","2012","Knoxville, TN, USA","22","29"
"16","2012","Knoxville, TN, USA","22","29"
"16","2012","Knoxville, TN, USA","22","28"
"17","2012","Knoxville, TN, USA","21","23"
"17","2012","Knoxville, TN, USA","22","27"
"17","2012","Knoxville, TN, USA","23","29"
"16","2012","Knoxville, TN, USA","24","32"
"18","2012","Knoxville, TN, USA","26","33"
"19","2012","Knoxville, TN, USA","27","33"
"19","2012","Knoxville, TN, USA","27","33"
"20","2012","Knoxville, TN, USA","26","32"
"19","2012","Knoxville, TN, USA","26","32"
"16","2012","Knoxville, TN, USA","23","30"
"14","2012","Knoxville, TN, USA","19","23"
"11","2012","Knoxville, TN, USA","17","23"
"12","2012","Knoxville, TN, USA","21","28"
"19","2012","Knoxville, TN, USA","24","29"
"17","2012","Knoxville, TN, USA","22","26"
"13","2012","Knoxville, TN, USA","20","26"
"14","2012","Knoxville, TN, USA","21","28"
"15","2012","Knoxville, TN, USA","22","29"
"16","2012","Knoxville, TN, USA","23","29"
"20","2012","Knoxville, TN, USA","24","27"
"20","2012","Knoxville, TN, USA","24","27"
"21","2012","Knoxville, TN, USA","25","29"
"19","2012","Knoxville, TN, USA","25","31"
"18","2012","Knoxville, TN, USA","26","32"
"18","2012","Knoxville, TN, USA","25","31"
"20","2012","Knoxville, TN, USA","25","29"
"19","2012","Knoxville, TN, USA","24","29"
"19","2012","Knoxville, TN, USA","26","32"
"18","2012","Knoxville, TN, USA","26","32"
"21","2012","Knoxville, TN, USA","27","34"
"21","2012","Knoxville, TN, USA","28","34"
"21","2012","Knoxville, TN, USA","27","33"
"21","2012","Knoxville, TN, USA","27","33"
"19","2012","Knoxville, TN, USA","27","35"
"19","2012","Knoxville, TN, USA","27","34"
"19","2012","Knoxville, TN, USA","24","30"
"16","2012","Knoxville, TN, USA","24","32"
"16","2012","Knoxville, TN, USA","27","38"
"22","2012","Knoxville, TN, USA","31","39"
"22","2012","Knoxville, TN, USA","32","41"
"24","2012","Knoxville, TN, USA","32","41"
"22","2012","Knoxville, TN, USA","29","36"
"21","2012","Knoxville, TN, USA","28","35"
"21","2012","Knoxville, TN, USA","28","36"
"21","2012","Knoxville, TN, USA","29","37"
"19","2012","Knoxville, TN, USA","27","34"
"22","2012","Knoxville, TN, USA","29","36"
"26","2012","Knoxville, TN, USA","31","37"
"22","2012","Knoxville, TN, USA","27","32"
"21","2012","Knoxville, TN, USA","26","31"
"21","2012","Knoxville, TN, USA","24","26"
"21","2012","Knoxville, TN, USA","22","23"
"21","2012","Knoxville, TN, USA","26","31"
"22","2012","Knoxville, TN, USA","26","30"
"21","2012","Knoxville, TN, USA","26","31"
"22","2012","Knoxville, TN, USA","27","32"
"22","2012","Knoxville, TN, USA","27","32"
"21","2012","Knoxville, TN, USA","27","32"
"22","2012","Knoxville, TN, USA","27","33"
"21","2012","Knoxville, TN, USA","25","29"
"21","2012","Knoxville, TN, USA","26","31"
"23","2012","Knoxville, TN, USA","28","32"
"22","2012","Knoxville, TN, USA","27","33"
"23","2012","Knoxville, TN, USA","29","34"
"24","2012","Knoxville, TN, USA","29","34"
"24","2012","Knoxville, TN, USA","29","34"
"24","2012","Knoxville, TN, USA","28","33"
"22","2012","Knoxville, TN, USA","27","33"
"19","2012","Knoxville, TN, USA","26","32"
"21","2012","Knoxville, TN, USA","27","33"
"21","2012","Knoxville, TN, USA","27","32"
"19","2012","Knoxville, TN, USA","26","33"
"19","2012","Knoxville, TN, USA","27","34"
"22","2012","Knoxville, TN, USA","26","28"
"21","2012","Knoxville, TN, USA","27","32"
"22","2012","Knoxville, TN, USA","28","33"
"21","2012","Knoxville, TN, USA","25","29"
"22","2012","Knoxville, TN, USA","27","32"
"22","2012","Knoxville, TN, USA","28","33"
"19","2012","Knoxville, TN, USA","25","30"
"20","2012","Knoxville, TN, USA","24","27"
"18","2012","Knoxville, TN, USA","23","28"
"14","2012","Knoxville, TN, USA","21","28"
"17","2012","Knoxville, TN, USA","22","28"
"18","2012","Knoxville, TN, USA","23","29"
"19","2012","Knoxville, TN, USA","24","29"
"17","2012","Knoxville, TN, USA","24","31"
"20","2012","Knoxville, TN, USA","24","27"
"21","2012","Knoxville, TN, USA","25","29"
"18","2012","Knoxville, TN, USA","23","27"
"16","2012","Knoxville, TN, USA","22","28"
"14","2012","Knoxville, TN, USA","22","29"
"14","2012","Knoxville, TN, USA","22","29"
"15","2012","Knoxville, TN, USA","23","31"
"17","2012","Knoxville, TN, USA","24","32"
"18","2012","Knoxville, TN, USA","24","31"
"18","2012","Knoxville, TN, USA","26","32"
"19","2012","Knoxville, TN, USA","26","33"
"19","2012","Knoxville, TN, USA","27","34"
"22","2012","Knoxville, TN, USA","28","33"
"21","2012","Knoxville, TN, USA","26","30"
"22","2012","Knoxville, TN, USA","27","31"
"21","2012","Knoxville, TN, USA","27","33"
"21","2012","Knoxville, TN, USA","27","33"
"21","2012","Knoxville, TN, USA","25","28"
"22","2012","Knoxville, TN, USA","26","29"
"22","2012","Knoxville, TN, USA","27","31"
"22","2012","Knoxville, TN, USA","26","31"
"19","2012","Knoxville, TN, USA","26","32"
"14","2012","Knoxville, TN, USA","21","26"
"12","2012","Knoxville, TN, USA","19","26"
"14","2012","Knoxville, TN, USA","21","27"
"14","2012","Knoxville, TN, USA","21","28"
"19","2012","Knoxville, TN, USA","23","27"
"17","2012","Knoxville, TN, USA","22","27"
"16","2012","Knoxville, TN, USA","23","29"
"16","2012","Knoxville, TN, USA","23","29"
"19","2012","Knoxville, TN, USA","24","28"
"19","2012","Knoxville, TN, USA","20","21"
"13","2012","Knoxville, TN, USA","18","23"
"11","2012","Knoxville, TN, USA","17","23"
"11","2012","Knoxville, TN, USA","19","26"
"14","2012","Knoxville, TN, USA","21","27"
"14","2012","Knoxville, TN, USA","21","28"
"10","2012","Knoxville, TN, USA","16","22"
"6","2012","Knoxville, TN, USA","14","22"
"8","2012","Knoxville, TN, USA","17","27"
"14","2012","Knoxville, TN, USA","21","27"
"14","2012","Knoxville, TN, USA","21","28"
"17","2012","Knoxville, TN, USA","22","27"
"17","2012","Knoxville, TN, USA","22","26"
"13","2012","Knoxville, TN, USA","18","23"
"14","2012","Knoxville, TN, USA","19","24"
"17","2012","Knoxville, TN, USA","21","24"
"16","2012","Knoxville, TN, USA","20","23"
"14","2012","Knoxville, TN, USA","20","26"
"12","2012","Knoxville, TN, USA","19","26"
"12","2012","Knoxville, TN, USA","15","18"
"7","2012","Knoxville, TN, USA","11","13"
"8","2012","Knoxville, TN, USA","9","11"
"7","2012","Knoxville, TN, USA","11","16"
"6","2012","Knoxville, TN, USA","11","17"
"4","2012","Knoxville, TN, USA","13","22"
"12","2012","Knoxville, TN, USA","16","20"
"9","2012","Knoxville, TN, USA","17","24"
"10","2012","Knoxville, TN, USA","17","24"
"9","2012","Knoxville, TN, USA","15","21"
"7","2012","Knoxville, TN, USA","14","21"
"7","2012","Knoxville, TN, USA","16","23"
"11","2012","Knoxville, TN, USA","16","19"
"8","2012","Knoxville, TN, USA","14","20"
"8","2012","Knoxville, TN, USA","13","17"
"5","2012","Knoxville, TN, USA","13","22"
"7","2012","Knoxville, TN, USA","16","25"
"10","2012","Knoxville, TN, USA","18","25"
"9","2012","Knoxville, TN, USA","18","26"
"8","2012","Knoxville, TN, USA","17","26"
"12","2012","Knoxville, TN, USA","19","27"
"9","2012","Knoxville, TN, USA","13","17"
"7","2012","Knoxville, TN, USA","9","10"
"6","2012","Knoxville, TN, USA","7","7"
"5","2012","Knoxville, TN, USA","7","8"
"6","2012","Knoxville, TN, USA","10","14"
"0","2012","Knoxville, TN, USA","8","15"
"6","2012","Knoxville, TN, USA","13","20"
"2","2012","Knoxville, TN, USA","11","21"
"11","2012","Knoxville, TN, USA","13","16"
"0","2012","Knoxville, TN, USA","7","14"
"6","2012","Knoxville, TN, USA","8","11"
"6","2012","Knoxville, TN, USA","8","10"
"0","2012","Knoxville, TN, USA","7","14"
"-1","2012","Knoxville, TN, USA","8","17"
"2","2012","Knoxville, TN, USA","12","21"
"2","2012","Knoxville, TN, USA","12","23"
"4","2012","Knoxville, TN, USA","13","21"
"-1","2012","Knoxville, TN, USA","5","10"
"-1","2012","Knoxville, TN, USA","4","10"
"2","2012","Knoxville, TN, USA","8","14"
"-1","2012","Knoxville, TN, USA","7","15"
"0","2012","Knoxville, TN, USA","8","16"
"-1","2012","Knoxville, TN, USA","8","17"
"-1","2012","Knoxville, TN, USA","8","17"
"3","2012","Knoxville, TN, USA","11","18"
"5","2012","Knoxville, TN, USA","12","19"
"2","2012","Knoxville, TN, USA","11","19"
"4","2012","Knoxville, TN, USA","11","17"
"-3","2012","Knoxville, TN, USA","2","7"
"-4","2012","Knoxville, TN, USA","4","12"
"-1","2012","Knoxville, TN, USA","9","18"
"5","2012","Knoxville, TN, USA","7","9"
"3","2012","Knoxville, TN, USA","7","10"
"-3","2012","Knoxville, TN, USA","6","14"
"-2","2012","Knoxville, TN, USA","7","16"
"3","2012","Knoxville, TN, USA","11","19"
"4","2012","Knoxville, TN, USA","12","21"
"7","2012","Knoxville, TN, USA","15","22"
"7","2012","Knoxville, TN, USA","15","23"
"7","2012","Knoxville, TN, USA","12","17"
"6","2012","Knoxville, TN, USA","8","11"
"5","2012","Knoxville, TN, USA","12","18"
"11","2012","Knoxville, TN, USA","16","21"
"13","2012","Knoxville, TN, USA","18","22"
"6","2012","Knoxville, TN, USA","12","18"
"1","2012","Knoxville, TN, USA","3","6"
"-1","2012","Knoxville, TN, USA","4","8"
"-2","2012","Knoxville, TN, USA","5","12"
"-3","2012","Knoxville, TN, USA","6","13"
"2","2012","Knoxville, TN, USA","9","15"
"9","2012","Knoxville, TN, USA","13","16"
"9","2012","Knoxville, TN, USA","12","15"
"4","2012","Knoxville, TN, USA","8","12"
"2","2012","Knoxville, TN, USA","9","17"
"3","2012","Knoxville, TN, USA","8","12"
"0","2012","Knoxville, TN, USA","3","6"
"-5","2012","Knoxville, TN, USA","1","6"
"-5","2012","Knoxville, TN, USA","3","11"
"5","2012","Knoxville, TN, USA","7","9"
"6","2012","Knoxville, TN, USA","8","9"
"1","2012","Knoxville, TN, USA","6","10"
"0","2012","Knoxville, TN, USA","1","2"
"0","2012","Knoxville, TN, USA","3","6"
"1","2012","Knoxville, TN, USA","3","5"
"-3","2012","Knoxville, TN, USA","1","4"
"-4","2012","Knoxville, TN, USA","2","7"
"3","2013","Knoxville, TN, USA","5","7"
"2","2013","Knoxville, TN, USA","4","7"
"-2","2013","Knoxville, TN, USA","3","7"
"-5","2013","Knoxville, TN, USA","1","6"
"-6","2013","Knoxville, TN, USA","2","8"
"2","2013","Knoxville, TN, USA","5","8"
"-3","2013","Knoxville, TN, USA","4","10"
"-3","2013","Knoxville, TN, USA","5","13"
"3","2013","Knoxville, TN, USA","6","9"
"8","2013","Knoxville, TN, USA","14","19"
"15","2013","Knoxville, TN, USA","18","21"
"15","2013","Knoxville, TN, USA","19","24"
"12","2013","Knoxville, TN, USA","17","22"
"3","2013","Knoxville, TN, USA","9","16"
"4","2013","Knoxville, TN, USA","6","7"
"5","2013","Knoxville, TN, USA","7","9"
"-1","2013","Knoxville, TN, USA","3","6"
"-4","2013","Knoxville, TN, USA","1","6"
"-3","2013","Knoxville, TN, USA","4","11"
"2","2013","Knoxville, TN, USA","7","13"
"-3","2013","Knoxville, TN, USA","3","8"
"-6","2013","Knoxville, TN, USA","-3","1"
"-5","2013","Knoxville, TN, USA","1","7"
"-3","2013","Knoxville, TN, USA","2","7"
"-3","2013","Knoxville, TN, USA","-1","2"
"-1","2013","Knoxville, TN, USA","4","9"
"-3","2013","Knoxville, TN, USA","2","8"
"4","2013","Knoxville, TN, USA","9","15"
"7","2013","Knoxville, TN, USA","13","19"
"6","2013","Knoxville, TN, USA","13","21"
"1","2013","Knoxville, TN, USA","3","6"
"-7","2013","Knoxville, TN, USA","0","6"
"-6","2013","Knoxville, TN, USA","-1","4"
"-2","2013","Knoxville, TN, USA","3","8"
"-5","2013","Knoxville, TN, USA","2","9"
"6","2013","Knoxville, TN, USA","10","14"
"-1","2013","Knoxville, TN, USA","7","15"
"4","2013","Knoxville, TN, USA","8","11"
"3","2013","Knoxville, TN, USA","8","13"
"-2","2013","Knoxville, TN, USA","5","12"
"3","2013","Knoxville, TN, USA","9","16"
"6","2013","Knoxville, TN, USA","10","14"
"2","2013","Knoxville, TN, USA","7","12"
"3","2013","Knoxville, TN, USA","6","9"
"2","2013","Knoxville, TN, USA","7","11"
"1","2013","Knoxville, TN, USA","7","13"
"-4","2013","Knoxville, TN, USA","0","4"
"-7","2013","Knoxville, TN, USA","-1","6"
"-6","2013","Knoxville, TN, USA","5","16"
"2","2013","Knoxville, TN, USA","7","12"
"-4","2013","Knoxville, TN, USA","1","5"
"-4","2013","Knoxville, TN, USA","4","11"
"3","2013","Knoxville, TN, USA","8","13"
"5","2013","Knoxville, TN, USA","9","12"
"-1","2013","Knoxville, TN, USA","7","13"
"1","2013","Knoxville, TN, USA","8","14"
"4","2013","Knoxville, TN, USA","11","17"
"4","2013","Knoxville, TN, USA","7","9"
"1","2013","Knoxville, TN, USA","3","4"
"1","2013","Knoxville, TN, USA","3","6"
"-1","2013","Knoxville, TN, USA","2","4"
"-3","2013","Knoxville, TN, USA","0","3"
"-7","2013","Knoxville, TN, USA","2","10"
"1","2013","Knoxville, TN, USA","6","10"
"-1","2013","Knoxville, TN, USA","1","2"
"1","2013","Knoxville, TN, USA","2","3"
"-2","2013","Knoxville, TN, USA","4","11"
"0","2013","Knoxville, TN, USA","9","17"
"4","2013","Knoxville, TN, USA","13","22"
"7","2013","Knoxville, TN, USA","13","19"
"3","2013","Knoxville, TN, USA","8","12"
"-1","2013","Knoxville, TN, USA","4","8"
"-4","2013","Knoxville, TN, USA","2","7"
"1","2013","Knoxville, TN, USA","11","20"
"14","2013","Knoxville, TN, USA","19","24"
"13","2013","Knoxville, TN, USA","18","23"
"11","2013","Knoxville, TN, USA","15","19"
"4","2013","Knoxville, TN, USA","9","15"
"1","2013","Knoxville, TN, USA","7","13"
"-4","2013","Knoxville, TN, USA","1","6"
"-3","2013","Knoxville, TN, USA","2","7"
"3","2013","Knoxville, TN, USA","8","12"
"4","2013","Knoxville, TN, USA","9","14"
"0","2013","Knoxville, TN, USA","2","4"
"-1","2013","Knoxville, TN, USA","2","4"
"-1","2013","Knoxville, TN, USA","5","10"
"-3","2013","Knoxville, TN, USA","6","14"
"-1","2013","Knoxville, TN, USA","4","9"
"6","2013","Knoxville, TN, USA","11","16"
"10","2013","Knoxville, TN, USA","14","17"
"6","2013","Knoxville, TN, USA","12","18"
"3","2013","Knoxville, TN, USA","8","13"
"2","2013","Knoxville, TN, USA","8","13"
"5","2013","Knoxville, TN, USA","7","9"
"4","2013","Knoxville, TN, USA","11","18"
"3","2013","Knoxville, TN, USA","13","22"
"9","2013","Knoxville, TN, USA","16","23"
